#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5587.28    127.955124    70.161133
5588.48    94.456085    79.948418
5589.68    96.672638    85.790634
5590.88    139.248978    78.806030
5592.08    121.767410    81.917519
5593.27    95.470627    81.431511
5594.47    95.993797    77.877228
5595.67    113.111847    80.362091
5596.87    114.355957    81.302391
5598.07    108.628731    86.608505
5599.27    113.109207    96.673645
5600.47    113.455101    90.500687
5601.67    93.959030    85.104538
5602.87    68.694794    91.579437
5604.07    82.457909    91.493874
5605.27    124.802605    87.076797
5606.47    144.918991    89.047188
5607.67    103.752502    101.811195
5608.87    94.730591    102.605408
5610.07    115.120834    90.990166
5611.27    96.193909    85.447746
5612.47    100.066765    85.620552
5613.67    107.603477    91.772598
5614.87    83.507141    99.408287
5616.07    105.868469    90.509689
5617.27    123.503586    81.277626
5618.47    87.232788    84.909485
5619.67    75.424667    80.171623
5620.87    81.820450    77.910652
5622.07    88.762604    86.331970
5623.27    110.803474    90.639839
5624.47    121.243675    82.674202
5625.67    113.940689    78.098557
5626.87    116.433182    95.900803
5628.06    138.162750    83.254402
5629.26    145.159088    57.465931
5630.46    107.173965    73.921219
5631.66    97.368652    79.582298
5632.86    114.189003    69.992599
5634.06    114.561333    75.620544
5635.26    108.598412    94.643929
5636.46    102.173203    98.346390
5637.66    97.894470    80.365433
5638.86    100.218735    87.001251
5640.06    86.382019    99.089027
5641.26    68.957756    93.856812
5642.46    103.959656    86.101257
5643.66    121.530380    83.947136
5644.86    103.073326    84.034225
5646.06    113.261215    78.746025
5647.26    114.097847    80.815727
5648.46    101.807899    85.941345
5649.66    109.697495    79.686485
5650.86    107.927704    79.989670
5652.06    88.519760    89.574890
5653.26    74.687347    95.586746
5654.46    96.361572    88.965988
5655.66    118.568047    82.953156
5656.86    103.245979    90.663071
5658.06    84.848694    98.747551
5659.26    104.504623    88.884338
5660.46    143.319427    68.065033
5661.66    113.551628    75.326767
5662.85    75.637672    92.929459
5664.05    81.095039    96.322052
5665.25    97.988869    86.142593
5666.45    109.013672    85.104660
5667.65    112.035965    94.124130
5668.85    112.649773    91.875664
5670.05    110.218819    82.383018
5671.25    109.265739    78.244675
5672.45    113.700035    87.031944
5673.65    110.713150    96.388374
5674.85    105.860878    98.889153
5676.05    108.752937    98.469978
5677.25    105.461792    108.386879
5678.45    93.319397    111.176727
5679.65    88.175903    93.583549
5680.85    114.917992    81.387459
5682.05    125.011436    85.015701
5683.25    103.649414    94.691162
5684.45    117.549263    90.123627
5685.65    119.171516    88.247742
5686.85    96.256088    94.895027
5688.05    111.364357    92.686913
5689.25    124.446915    97.362137
5690.45    117.844627    101.721352
5691.65    116.878380    83.559074
5692.85    108.264610    83.904716
5694.05    100.158218    101.221443
5695.25    111.478577    101.495018
5696.44    120.071533    94.453209
5697.64    121.183418    92.350075
5698.84    120.631683    97.131340
5700.04    111.699661    96.778465
5701.24    111.331337    88.160118
5702.44    124.524277    78.022362
5703.64    114.533455    78.209908
